"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","M1","TOT","IDX2015","M","1965-03",4.085987,
"CHE","M1","TOT","IDX2015","M","1965-04",4.08227,
"CHE","M1","TOT","IDX2015","M","1965-05",4.092862,
"CHE","M1","TOT","IDX2015","M","1965-06",4.120744,
"CHE","M1","TOT","IDX2015","M","1965-07",4.133218,
"CHE","M1","TOT","IDX2015","M","1965-08",4.141999,
"CHE","M1","TOT","IDX2015","M","1965-09",4.161914,
"CHE","M1","TOT","IDX2015","M","1965-10",4.175979,
"CHE","M1","TOT","IDX2015","M","1965-11",4.180791,
"CHE","M1","TOT","IDX2015","M","1965-12",4.186482,
"CHE","M1","TOT","IDX2015","M","1966-01",4.200302,
"CHE","M1","TOT","IDX2015","M","1966-02",4.209608,
"CHE","M1","TOT","IDX2015","M","1966-03",4.211267,
"CHE","M1","TOT","IDX2015","M","1966-04",4.21895,
"CHE","M1","TOT","IDX2015","M","1966-05",4.239303,
"CHE","M1","TOT","IDX2015","M","1966-06",4.262698,
"CHE","M1","TOT","IDX2015","M","1966-07",4.25457,
"CHE","M1","TOT","IDX2015","M","1966-08",4.245423,
"CHE","M1","TOT","IDX2015","M","1966-09",4.256296,
"CHE","M1","TOT","IDX2015","M","1966-10",4.270154,
"CHE","M1","TOT","IDX2015","M","1966-11",4.274239,
"CHE","M1","TOT","IDX2015","M","1966-12",4.267538,
"CHE","M1","TOT","IDX2015","M","1967-01",4.263338,
"CHE","M1","TOT","IDX2015","M","1967-02",4.271342,
"CHE","M1","TOT","IDX2015","M","1967-03",4.29993,
"CHE","M1","TOT","IDX2015","M","1967-04",4.295663,
"CHE","M1","TOT","IDX2015","M","1967-05",4.281234,
"CHE","M1","TOT","IDX2015","M","1967-06",4.29999,
"CHE","M1","TOT","IDX2015","M","1967-07",4.342672,
"CHE","M1","TOT","IDX2015","M","1967-08",4.405715,
"CHE","M1","TOT","IDX2015","M","1967-09",4.450336,
"CHE","M1","TOT","IDX2015","M","1967-10",4.482227,
"CHE","M1","TOT","IDX2015","M","1967-11",4.505596,
"CHE","M1","TOT","IDX2015","M","1967-12",4.483302,
"CHE","M1","TOT","IDX2015","M","1968-01",4.528371,
"CHE","M1","TOT","IDX2015","M","1968-02",4.615994,
"CHE","M1","TOT","IDX2015","M","1968-03",4.675578,
"CHE","M1","TOT","IDX2015","M","1968-04",4.735955,
"CHE","M1","TOT","IDX2015","M","1968-05",4.773546,
"CHE","M1","TOT","IDX2015","M","1968-06",4.80678,
"CHE","M1","TOT","IDX2015","M","1968-07",4.829266,
"CHE","M1","TOT","IDX2015","M","1968-08",4.822595,
"CHE","M1","TOT","IDX2015","M","1968-09",4.829563,
"CHE","M1","TOT","IDX2015","M","1968-10",4.847218,
"CHE","M1","TOT","IDX2015","M","1968-11",4.864237,
"CHE","M1","TOT","IDX2015","M","1968-12",4.907688,
"CHE","M1","TOT","IDX2015","M","1969-01",4.928734,
"CHE","M1","TOT","IDX2015","M","1969-02",4.949006,
"CHE","M1","TOT","IDX2015","M","1969-03",4.953842,
"CHE","M1","TOT","IDX2015","M","1969-04",4.947555,
"CHE","M1","TOT","IDX2015","M","1969-05",4.974032,
"CHE","M1","TOT","IDX2015","M","1969-06",4.980118,
"CHE","M1","TOT","IDX2015","M","1969-07",4.993544,
"CHE","M1","TOT","IDX2015","M","1969-08",5.043255,
"CHE","M1","TOT","IDX2015","M","1969-09",5.083605,
"CHE","M1","TOT","IDX2015","M","1969-10",5.163936,
"CHE","M1","TOT","IDX2015","M","1969-11",5.214607,
"CHE","M1","TOT","IDX2015","M","1969-12",5.203435,
"CHE","M1","TOT","IDX2015","M","1970-01",5.191088,
"CHE","M1","TOT","IDX2015","M","1970-02",5.161598,
"CHE","M1","TOT","IDX2015","M","1970-03",5.174508,
"CHE","M1","TOT","IDX2015","M","1970-04",5.216891,
"CHE","M1","TOT","IDX2015","M","1970-05",5.233207,
"CHE","M1","TOT","IDX2015","M","1970-06",5.250812,
"CHE","M1","TOT","IDX2015","M","1970-07",5.288071,
"CHE","M1","TOT","IDX2015","M","1970-08",5.315506,
"CHE","M1","TOT","IDX2015","M","1970-09",5.328365,
"CHE","M1","TOT","IDX2015","M","1970-10",5.361742,
"CHE","M1","TOT","IDX2015","M","1970-11",5.395388,
"CHE","M1","TOT","IDX2015","M","1970-12",5.481266,
"CHE","M1","TOT","IDX2015","M","1971-01",5.577684,
"CHE","M1","TOT","IDX2015","M","1971-02",5.625473,
"CHE","M1","TOT","IDX2015","M","1971-03",5.68709,
"CHE","M1","TOT","IDX2015","M","1971-04",5.787021,
"CHE","M1","TOT","IDX2015","M","1971-05",5.862959,
"CHE","M1","TOT","IDX2015","M","1971-06",6.006588,
"CHE","M1","TOT","IDX2015","M","1971-07",6.17794,
"CHE","M1","TOT","IDX2015","M","1971-08",6.302202,
"CHE","M1","TOT","IDX2015","M","1971-09",6.450887,
"CHE","M1","TOT","IDX2015","M","1971-10",6.553229,
"CHE","M1","TOT","IDX2015","M","1971-11",6.686494,
"CHE","M1","TOT","IDX2015","M","1971-12",6.757428,
"CHE","M1","TOT","IDX2015","M","1972-01",6.863331,
"CHE","M1","TOT","IDX2015","M","1972-02",7.04912,
"CHE","M1","TOT","IDX2015","M","1972-03",7.156624,
"CHE","M1","TOT","IDX2015","M","1972-04",7.153631,
"CHE","M1","TOT","IDX2015","M","1972-05",7.15244,
"CHE","M1","TOT","IDX2015","M","1972-06",7.194829,
"CHE","M1","TOT","IDX2015","M","1972-07",7.286523,
"CHE","M1","TOT","IDX2015","M","1972-08",7.421112,
"CHE","M1","TOT","IDX2015","M","1972-09",7.410233,
"CHE","M1","TOT","IDX2015","M","1972-10",7.363502,
"CHE","M1","TOT","IDX2015","M","1972-11",7.359904,
"CHE","M1","TOT","IDX2015","M","1972-12",7.334045,
"CHE","M1","TOT","IDX2015","M","1973-01",7.32242,
"CHE","M1","TOT","IDX2015","M","1973-02",7.341908,
"CHE","M1","TOT","IDX2015","M","1973-03",7.348873,
"CHE","M1","TOT","IDX2015","M","1973-04",7.328722,
"CHE","M1","TOT","IDX2015","M","1973-05",7.363214,
"CHE","M1","TOT","IDX2015","M","1973-06",7.429205,
"CHE","M1","TOT","IDX2015","M","1973-07",7.438937,
"CHE","M1","TOT","IDX2015","M","1973-08",7.439262,
"CHE","M1","TOT","IDX2015","M","1973-09",7.459447,
"CHE","M1","TOT","IDX2015","M","1973-10",7.492194,
"CHE","M1","TOT","IDX2015","M","1973-11",7.492731,
"CHE","M1","TOT","IDX2015","M","1973-12",7.468382,
"CHE","M1","TOT","IDX2015","M","1974-01",7.431078,
"CHE","M1","TOT","IDX2015","M","1974-02",7.384968,
"CHE","M1","TOT","IDX2015","M","1974-03",7.338215,
"CHE","M1","TOT","IDX2015","M","1974-04",7.33965,
"CHE","M1","TOT","IDX2015","M","1974-05",7.37904,
"CHE","M1","TOT","IDX2015","M","1974-06",7.380985,
"CHE","M1","TOT","IDX2015","M","1974-07",7.39971,
"CHE","M1","TOT","IDX2015","M","1974-08",7.45358,
"CHE","M1","TOT","IDX2015","M","1974-09",7.477575,
"CHE","M1","TOT","IDX2015","M","1974-10",7.478754,
"CHE","M1","TOT","IDX2015","M","1974-11",7.486117,
"CHE","M1","TOT","IDX2015","M","1974-12",7.514623,
"CHE","M1","TOT","IDX2015","M","1975-01",7.549742,
"CHE","M1","TOT","IDX2015","M","1975-02",7.578526,
"CHE","M1","TOT","IDX2015","M","1975-03",7.616086,
"CHE","M1","TOT","IDX2015","M","1975-04",7.627614,
"CHE","M1","TOT","IDX2015","M","1975-05",7.68359,
"CHE","M1","TOT","IDX2015","M","1975-06",7.628534,
"CHE","M1","TOT","IDX2015","M","1975-07",7.521949,
"CHE","M1","TOT","IDX2015","M","1975-08",7.523933,
"CHE","M1","TOT","IDX2015","M","1975-09",7.545908,
"CHE","M1","TOT","IDX2015","M","1975-10",7.585001,
"CHE","M1","TOT","IDX2015","M","1975-11",7.645639,
"CHE","M1","TOT","IDX2015","M","1975-12",7.732669,
"CHE","M1","TOT","IDX2015","M","1976-01",7.791306,
"CHE","M1","TOT","IDX2015","M","1976-02",7.757243,
"CHE","M1","TOT","IDX2015","M","1976-03",7.779428,
"CHE","M1","TOT","IDX2015","M","1976-04",7.894979,
"CHE","M1","TOT","IDX2015","M","1976-05",7.981069,
"CHE","M1","TOT","IDX2015","M","1976-06",8.112808,
"CHE","M1","TOT","IDX2015","M","1976-07",8.205345,
"CHE","M1","TOT","IDX2015","M","1976-08",8.225014,
"CHE","M1","TOT","IDX2015","M","1976-09",8.229136,
"CHE","M1","TOT","IDX2015","M","1976-10",8.196891,
"CHE","M1","TOT","IDX2015","M","1976-11",8.169763,
"CHE","M1","TOT","IDX2015","M","1976-12",8.271619,
"CHE","M1","TOT","IDX2015","M","1977-01",8.351126,
"CHE","M1","TOT","IDX2015","M","1977-02",8.361693,
"CHE","M1","TOT","IDX2015","M","1977-03",8.376883,
"CHE","M1","TOT","IDX2015","M","1977-04",8.36778,
"CHE","M1","TOT","IDX2015","M","1977-05",8.37437,
"CHE","M1","TOT","IDX2015","M","1977-06",8.411973,
"CHE","M1","TOT","IDX2015","M","1977-07",8.423873,
"CHE","M1","TOT","IDX2015","M","1977-08",8.431733,
"CHE","M1","TOT","IDX2015","M","1977-09",8.488506,
"CHE","M1","TOT","IDX2015","M","1977-10",8.528085,
"CHE","M1","TOT","IDX2015","M","1977-11",8.525407,
"CHE","M1","TOT","IDX2015","M","1977-12",8.576406,
"CHE","M1","TOT","IDX2015","M","1978-01",8.745813,
"CHE","M1","TOT","IDX2015","M","1978-02",8.986995,
"CHE","M1","TOT","IDX2015","M","1978-03",9.393342,
"CHE","M1","TOT","IDX2015","M","1978-04",9.662602,
"CHE","M1","TOT","IDX2015","M","1978-05",9.748114,
"CHE","M1","TOT","IDX2015","M","1978-06",9.745065,
"CHE","M1","TOT","IDX2015","M","1978-07",9.550247,
"CHE","M1","TOT","IDX2015","M","1978-08",9.66085,
"CHE","M1","TOT","IDX2015","M","1978-09",9.919902,
"CHE","M1","TOT","IDX2015","M","1978-10",10.16045,
"CHE","M1","TOT","IDX2015","M","1978-11",10.44575,
"CHE","M1","TOT","IDX2015","M","1978-12",10.59078,
"CHE","M1","TOT","IDX2015","M","1979-01",10.76961,
"CHE","M1","TOT","IDX2015","M","1979-02",10.94408,
"CHE","M1","TOT","IDX2015","M","1979-03",11.04724,
"CHE","M1","TOT","IDX2015","M","1979-04",10.86873,
"CHE","M1","TOT","IDX2015","M","1979-05",10.57433,
"CHE","M1","TOT","IDX2015","M","1979-06",10.48663,
"CHE","M1","TOT","IDX2015","M","1979-07",10.60429,
"CHE","M1","TOT","IDX2015","M","1979-08",10.69001,
"CHE","M1","TOT","IDX2015","M","1979-09",10.53563,
"CHE","M1","TOT","IDX2015","M","1979-10",10.42367,
"CHE","M1","TOT","IDX2015","M","1979-11",10.3349,
"CHE","M1","TOT","IDX2015","M","1979-12",10.10511,
"CHE","M1","TOT","IDX2015","M","1980-01",9.891607,
"CHE","M1","TOT","IDX2015","M","1980-02",9.81214,
"CHE","M1","TOT","IDX2015","M","1980-03",9.702842,
"CHE","M1","TOT","IDX2015","M","1980-04",9.513005,
"CHE","M1","TOT","IDX2015","M","1980-05",9.486977,
"CHE","M1","TOT","IDX2015","M","1980-06",9.603034,
"CHE","M1","TOT","IDX2015","M","1980-07",9.648172,
"CHE","M1","TOT","IDX2015","M","1980-08",9.67417,
"CHE","M1","TOT","IDX2015","M","1980-09",9.776361,
"CHE","M1","TOT","IDX2015","M","1980-10",9.83185,
"CHE","M1","TOT","IDX2015","M","1980-11",9.810067,
"CHE","M1","TOT","IDX2015","M","1980-12",9.89788,
"CHE","M1","TOT","IDX2015","M","1981-01",9.846802,
"CHE","M1","TOT","IDX2015","M","1981-02",9.630999,
"CHE","M1","TOT","IDX2015","M","1981-03",9.553923,
"CHE","M1","TOT","IDX2015","M","1981-04",9.528113,
"CHE","M1","TOT","IDX2015","M","1981-05",9.459924,
"CHE","M1","TOT","IDX2015","M","1981-06",9.439951,
"CHE","M1","TOT","IDX2015","M","1981-07",9.455075,
"CHE","M1","TOT","IDX2015","M","1981-08",9.401375,
"CHE","M1","TOT","IDX2015","M","1981-09",9.349388,
"CHE","M1","TOT","IDX2015","M","1981-10",9.241304,
"CHE","M1","TOT","IDX2015","M","1981-11",9.147563,
"CHE","M1","TOT","IDX2015","M","1981-12",9.250307,
"CHE","M1","TOT","IDX2015","M","1982-01",9.162907,
"CHE","M1","TOT","IDX2015","M","1982-02",9.047955,
"CHE","M1","TOT","IDX2015","M","1982-03",9.245538,
"CHE","M1","TOT","IDX2015","M","1982-04",9.443075,
"CHE","M1","TOT","IDX2015","M","1982-05",9.613046,
"CHE","M1","TOT","IDX2015","M","1982-06",9.769178,
"CHE","M1","TOT","IDX2015","M","1982-07",9.820518,
"CHE","M1","TOT","IDX2015","M","1982-08",9.858106,
"CHE","M1","TOT","IDX2015","M","1982-09",9.999229,
"CHE","M1","TOT","IDX2015","M","1982-10",10.17019,
"CHE","M1","TOT","IDX2015","M","1982-11",10.29678,
"CHE","M1","TOT","IDX2015","M","1982-12",10.35688,
"CHE","M1","TOT","IDX2015","M","1983-01",10.3881,
"CHE","M1","TOT","IDX2015","M","1983-02",10.45493,
"CHE","M1","TOT","IDX2015","M","1983-03",10.58906,
"CHE","M1","TOT","IDX2015","M","1983-04",10.57511,
"CHE","M1","TOT","IDX2015","M","1983-05",10.49407,
"CHE","M1","TOT","IDX2015","M","1983-06",10.48591,
"CHE","M1","TOT","IDX2015","M","1983-07",10.41366,
"CHE","M1","TOT","IDX2015","M","1983-08",10.41257,
"CHE","M1","TOT","IDX2015","M","1983-09",10.47167,
"CHE","M1","TOT","IDX2015","M","1983-10",10.4897,
"CHE","M1","TOT","IDX2015","M","1983-11",10.52121,
"CHE","M1","TOT","IDX2015","M","1983-12",10.51778,
"CHE","M1","TOT","IDX2015","M","1984-01",10.52014,
"CHE","M1","TOT","IDX2015","M","1984-02",10.59551,
"CHE","M1","TOT","IDX2015","M","1984-03",10.70363,
"CHE","M1","TOT","IDX2015","M","1984-04",10.74958,
"CHE","M1","TOT","IDX2015","M","1984-05",10.7557,
"CHE","M1","TOT","IDX2015","M","1984-06",10.79672,
"CHE","M1","TOT","IDX2015","M","1984-07",10.82921,
"CHE","M1","TOT","IDX2015","M","1984-08",10.8193,
"CHE","M1","TOT","IDX2015","M","1984-09",10.7459,
"CHE","M1","TOT","IDX2015","M","1984-10",10.7165,
"CHE","M1","TOT","IDX2015","M","1984-11",10.74614,
"CHE","M1","TOT","IDX2015","M","1984-12",13.43303,
"CHE","M1","TOT","IDX2015","M","1985-01",16.04506,
"CHE","M1","TOT","IDX2015","M","1985-02",15.91813,
"CHE","M1","TOT","IDX2015","M","1985-03",15.86261,
"CHE","M1","TOT","IDX2015","M","1985-04",15.89321,
"CHE","M1","TOT","IDX2015","M","1985-05",16.05127,
"CHE","M1","TOT","IDX2015","M","1985-06",16.14057,
"CHE","M1","TOT","IDX2015","M","1985-07",16.18812,
"CHE","M1","TOT","IDX2015","M","1985-08",16.3207,
"CHE","M1","TOT","IDX2015","M","1985-09",16.40894,
"CHE","M1","TOT","IDX2015","M","1985-10",16.48945,
"CHE","M1","TOT","IDX2015","M","1985-11",16.57392,
"CHE","M1","TOT","IDX2015","M","1985-12",16.75466,
"CHE","M1","TOT","IDX2015","M","1986-01",16.87659,
"CHE","M1","TOT","IDX2015","M","1986-02",16.92432,
"CHE","M1","TOT","IDX2015","M","1986-03",16.94679,
"CHE","M1","TOT","IDX2015","M","1986-04",17.02501,
"CHE","M1","TOT","IDX2015","M","1986-05",17.15764,
"CHE","M1","TOT","IDX2015","M","1986-06",17.22739,
"CHE","M1","TOT","IDX2015","M","1986-07",17.28438,
"CHE","M1","TOT","IDX2015","M","1986-08",17.39804,
"CHE","M1","TOT","IDX2015","M","1986-09",17.56046,
"CHE","M1","TOT","IDX2015","M","1986-10",17.73554,
"CHE","M1","TOT","IDX2015","M","1986-11",17.80881,
"CHE","M1","TOT","IDX2015","M","1986-12",17.80709,
"CHE","M1","TOT","IDX2015","M","1987-01",18.01117,
"CHE","M1","TOT","IDX2015","M","1987-02",18.21215,
"CHE","M1","TOT","IDX2015","M","1987-03",18.28893,
"CHE","M1","TOT","IDX2015","M","1987-04",18.43974,
"CHE","M1","TOT","IDX2015","M","1987-05",18.59688,
"CHE","M1","TOT","IDX2015","M","1987-06",18.71665,
"CHE","M1","TOT","IDX2015","M","1987-07",18.9355,
"CHE","M1","TOT","IDX2015","M","1987-08",19.23722,
"CHE","M1","TOT","IDX2015","M","1987-09",19.38359,
"CHE","M1","TOT","IDX2015","M","1987-10",19.52098,
"CHE","M1","TOT","IDX2015","M","1987-11",19.84958,
"CHE","M1","TOT","IDX2015","M","1987-12",20.07725,
"CHE","M1","TOT","IDX2015","M","1988-01",20.52539,
"CHE","M1","TOT","IDX2015","M","1988-02",21.18559,
"CHE","M1","TOT","IDX2015","M","1988-03",21.48986,
"CHE","M1","TOT","IDX2015","M","1988-04",21.69015,
"CHE","M1","TOT","IDX2015","M","1988-05",21.8831,
"CHE","M1","TOT","IDX2015","M","1988-06",21.84847,
"CHE","M1","TOT","IDX2015","M","1988-07",21.83825,
"CHE","M1","TOT","IDX2015","M","1988-08",21.82745,
"CHE","M1","TOT","IDX2015","M","1988-09",21.75476,
"CHE","M1","TOT","IDX2015","M","1988-10",21.75792,
"CHE","M1","TOT","IDX2015","M","1988-11",21.78628,
"CHE","M1","TOT","IDX2015","M","1988-12",21.448,
"CHE","M1","TOT","IDX2015","M","1989-01",21.10217,
"CHE","M1","TOT","IDX2015","M","1989-02",21.08236,
"CHE","M1","TOT","IDX2015","M","1989-03",21.11718,
"CHE","M1","TOT","IDX2015","M","1989-04",21.02261,
"CHE","M1","TOT","IDX2015","M","1989-05",20.76954,
"CHE","M1","TOT","IDX2015","M","1989-06",20.70151,
"CHE","M1","TOT","IDX2015","M","1989-07",20.69089,
"CHE","M1","TOT","IDX2015","M","1989-08",20.69862,
"CHE","M1","TOT","IDX2015","M","1989-09",20.73593,
"CHE","M1","TOT","IDX2015","M","1989-10",20.59673,
"CHE","M1","TOT","IDX2015","M","1989-11",20.46808,
"CHE","M1","TOT","IDX2015","M","1989-12",20.34324,
"CHE","M1","TOT","IDX2015","M","1990-01",20.01757,
"CHE","M1","TOT","IDX2015","M","1990-02",19.72294,
"CHE","M1","TOT","IDX2015","M","1990-03",19.61833,
"CHE","M1","TOT","IDX2015","M","1990-04",19.51253,
"CHE","M1","TOT","IDX2015","M","1990-05",19.47232,
"CHE","M1","TOT","IDX2015","M","1990-06",19.67854,
"CHE","M1","TOT","IDX2015","M","1990-07",19.71434,
"CHE","M1","TOT","IDX2015","M","1990-08",19.58254,
"CHE","M1","TOT","IDX2015","M","1990-09",19.61799,
"CHE","M1","TOT","IDX2015","M","1990-10",19.68326,
"CHE","M1","TOT","IDX2015","M","1990-11",19.70165,
"CHE","M1","TOT","IDX2015","M","1990-12",19.94521,
"CHE","M1","TOT","IDX2015","M","1991-01",19.99454,
"CHE","M1","TOT","IDX2015","M","1991-02",19.80525,
"CHE","M1","TOT","IDX2015","M","1991-03",19.72055,
"CHE","M1","TOT","IDX2015","M","1991-04",19.74333,
"CHE","M1","TOT","IDX2015","M","1991-05",19.97875,
"CHE","M1","TOT","IDX2015","M","1991-06",20.10875,
"CHE","M1","TOT","IDX2015","M","1991-07",20.17412,
"CHE","M1","TOT","IDX2015","M","1991-08",20.27301,
"CHE","M1","TOT","IDX2015","M","1991-09",20.20036,
"CHE","M1","TOT","IDX2015","M","1991-10",20.15762,
"CHE","M1","TOT","IDX2015","M","1991-11",20.24031,
"CHE","M1","TOT","IDX2015","M","1991-12",20.37963,
"CHE","M1","TOT","IDX2015","M","1992-01",20.37259,
"CHE","M1","TOT","IDX2015","M","1992-02",20.34799,
"CHE","M1","TOT","IDX2015","M","1992-03",20.38704,
"CHE","M1","TOT","IDX2015","M","1992-04",20.38883,
"CHE","M1","TOT","IDX2015","M","1992-05",20.34619,
"CHE","M1","TOT","IDX2015","M","1992-06",20.29169,
"CHE","M1","TOT","IDX2015","M","1992-07",20.24188,
"CHE","M1","TOT","IDX2015","M","1992-08",20.18108,
"CHE","M1","TOT","IDX2015","M","1992-09",20.4298,
"CHE","M1","TOT","IDX2015","M","1992-10",20.67925,
"CHE","M1","TOT","IDX2015","M","1992-11",20.76013,
"CHE","M1","TOT","IDX2015","M","1992-12",20.97725,
"CHE","M1","TOT","IDX2015","M","1993-01",21.26449,
"CHE","M1","TOT","IDX2015","M","1993-02",21.4937,
"CHE","M1","TOT","IDX2015","M","1993-03",21.95423,
"CHE","M1","TOT","IDX2015","M","1993-04",22.3189,
"CHE","M1","TOT","IDX2015","M","1993-05",22.40111,
"CHE","M1","TOT","IDX2015","M","1993-06",22.56762,
"CHE","M1","TOT","IDX2015","M","1993-07",22.70922,
"CHE","M1","TOT","IDX2015","M","1993-08",22.86628,
"CHE","M1","TOT","IDX2015","M","1993-09",22.92225,
"CHE","M1","TOT","IDX2015","M","1993-10",23.18189,
"CHE","M1","TOT","IDX2015","M","1993-11",23.42832,
"CHE","M1","TOT","IDX2015","M","1993-12",23.38646,
"CHE","M1","TOT","IDX2015","M","1994-01",23.53099,
"CHE","M1","TOT","IDX2015","M","1994-02",23.73936,
"CHE","M1","TOT","IDX2015","M","1994-03",23.81438,
"CHE","M1","TOT","IDX2015","M","1994-04",23.75523,
"CHE","M1","TOT","IDX2015","M","1994-05",23.74364,
"CHE","M1","TOT","IDX2015","M","1994-06",23.84756,
"CHE","M1","TOT","IDX2015","M","1994-07",23.89442,
"CHE","M1","TOT","IDX2015","M","1994-08",23.85929,
"CHE","M1","TOT","IDX2015","M","1994-09",23.91968,
"CHE","M1","TOT","IDX2015","M","1994-10",23.93286,
"CHE","M1","TOT","IDX2015","M","1994-11",24.0353,
"CHE","M1","TOT","IDX2015","M","1994-12",24.29523,
"CHE","M1","TOT","IDX2015","M","1995-01",24.4605,
"CHE","M1","TOT","IDX2015","M","1995-02",24.44635,
"CHE","M1","TOT","IDX2015","M","1995-03",24.45419,
"CHE","M1","TOT","IDX2015","M","1995-04",24.58386,
"CHE","M1","TOT","IDX2015","M","1995-05",24.84558,
"CHE","M1","TOT","IDX2015","M","1995-06",25.18944,
"CHE","M1","TOT","IDX2015","M","1995-07",25.42736,
"CHE","M1","TOT","IDX2015","M","1995-08",25.77048,
"CHE","M1","TOT","IDX2015","M","1995-09",25.99785,
"CHE","M1","TOT","IDX2015","M","1995-10",26.2731,
"CHE","M1","TOT","IDX2015","M","1995-11",26.73731,
"CHE","M1","TOT","IDX2015","M","1995-12",26.93242,
"CHE","M1","TOT","IDX2015","M","1996-01",27.05281,
"CHE","M1","TOT","IDX2015","M","1996-02",27.37234,
"CHE","M1","TOT","IDX2015","M","1996-03",28.04867,
"CHE","M1","TOT","IDX2015","M","1996-04",28.49037,
"CHE","M1","TOT","IDX2015","M","1996-05",28.2369,
"CHE","M1","TOT","IDX2015","M","1996-06",28.10346,
"CHE","M1","TOT","IDX2015","M","1996-07",28.29569,
"CHE","M1","TOT","IDX2015","M","1996-08",28.39722,
"CHE","M1","TOT","IDX2015","M","1996-09",28.73956,
"CHE","M1","TOT","IDX2015","M","1996-10",29.15333,
"CHE","M1","TOT","IDX2015","M","1996-11",29.35783,
"CHE","M1","TOT","IDX2015","M","1996-12",29.56585,
"CHE","M1","TOT","IDX2015","M","1997-01",29.89276,
"CHE","M1","TOT","IDX2015","M","1997-02",30.34069,
"CHE","M1","TOT","IDX2015","M","1997-03",30.51418,
"CHE","M1","TOT","IDX2015","M","1997-04",30.61243,
"CHE","M1","TOT","IDX2015","M","1997-05",31.05538,
"CHE","M1","TOT","IDX2015","M","1997-06",31.4333,
"CHE","M1","TOT","IDX2015","M","1997-07",31.73712,
"CHE","M1","TOT","IDX2015","M","1997-08",32.00029,
"CHE","M1","TOT","IDX2015","M","1997-09",31.98035,
"CHE","M1","TOT","IDX2015","M","1997-10",31.9312,
"CHE","M1","TOT","IDX2015","M","1997-11",31.75274,
"CHE","M1","TOT","IDX2015","M","1997-12",31.96206,
"CHE","M1","TOT","IDX2015","M","1998-01",32.53338,
"CHE","M1","TOT","IDX2015","M","1998-02",33.39558,
"CHE","M1","TOT","IDX2015","M","1998-03",34.21441,
"CHE","M1","TOT","IDX2015","M","1998-04",34.05391,
"CHE","M1","TOT","IDX2015","M","1998-05",33.51142,
"CHE","M1","TOT","IDX2015","M","1998-06",33.32865,
"CHE","M1","TOT","IDX2015","M","1998-07",33.47678,
"CHE","M1","TOT","IDX2015","M","1998-08",33.75613,
"CHE","M1","TOT","IDX2015","M","1998-09",33.99163,
"CHE","M1","TOT","IDX2015","M","1998-10",34.43208,
"CHE","M1","TOT","IDX2015","M","1998-11",34.63015,
"CHE","M1","TOT","IDX2015","M","1998-12",34.28251,
"CHE","M1","TOT","IDX2015","M","1999-01",34.54044,
"CHE","M1","TOT","IDX2015","M","1999-02",35.43204,
"CHE","M1","TOT","IDX2015","M","1999-03",35.96729,
"CHE","M1","TOT","IDX2015","M","1999-04",36.453,
"CHE","M1","TOT","IDX2015","M","1999-05",36.91822,
"CHE","M1","TOT","IDX2015","M","1999-06",37.10857,
"CHE","M1","TOT","IDX2015","M","1999-07",37.45221,
"CHE","M1","TOT","IDX2015","M","1999-08",37.62432,
"CHE","M1","TOT","IDX2015","M","1999-09",37.48611,
"CHE","M1","TOT","IDX2015","M","1999-10",37.38518,
"CHE","M1","TOT","IDX2015","M","1999-11",37.2173,
"CHE","M1","TOT","IDX2015","M","1999-12",36.66628,
"CHE","M1","TOT","IDX2015","M","2000-01",36.65096,
"CHE","M1","TOT","IDX2015","M","2000-02",36.81075,
"CHE","M1","TOT","IDX2015","M","2000-03",36.65302,
"CHE","M1","TOT","IDX2015","M","2000-04",36.52352,
"CHE","M1","TOT","IDX2015","M","2000-05",36.32163,
"CHE","M1","TOT","IDX2015","M","2000-06",36.09556,
"CHE","M1","TOT","IDX2015","M","2000-07",35.76662,
"CHE","M1","TOT","IDX2015","M","2000-08",35.70511,
"CHE","M1","TOT","IDX2015","M","2000-09",35.64826,
"CHE","M1","TOT","IDX2015","M","2000-10",35.606,
"CHE","M1","TOT","IDX2015","M","2000-11",35.8201,
"CHE","M1","TOT","IDX2015","M","2000-12",35.74389,
"CHE","M1","TOT","IDX2015","M","2001-01",35.72958,
"CHE","M1","TOT","IDX2015","M","2001-02",35.77865,
"CHE","M1","TOT","IDX2015","M","2001-03",35.5703,
"CHE","M1","TOT","IDX2015","M","2001-04",35.65105,
"CHE","M1","TOT","IDX2015","M","2001-05",36.03431,
"CHE","M1","TOT","IDX2015","M","2001-06",36.27872,
"CHE","M1","TOT","IDX2015","M","2001-07",36.21485,
"CHE","M1","TOT","IDX2015","M","2001-08",36.12122,
"CHE","M1","TOT","IDX2015","M","2001-09",36.41279,
"CHE","M1","TOT","IDX2015","M","2001-10",36.8339,
"CHE","M1","TOT","IDX2015","M","2001-11",37.14644,
"CHE","M1","TOT","IDX2015","M","2001-12",37.95672,
"CHE","M1","TOT","IDX2015","M","2002-01",38.06092,
"CHE","M1","TOT","IDX2015","M","2002-02",37.7559,
"CHE","M1","TOT","IDX2015","M","2002-03",38.26306,
"CHE","M1","TOT","IDX2015","M","2002-04",38.38678,
"CHE","M1","TOT","IDX2015","M","2002-05",38.07333,
"CHE","M1","TOT","IDX2015","M","2002-06",38.64902,
"CHE","M1","TOT","IDX2015","M","2002-07",39.6898,
"CHE","M1","TOT","IDX2015","M","2002-08",40.20527,
