"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","M3","TOT","IDX2015","M","2014-02",84.2365,
"IDN","M3","TOT","IDX2015","M","2014-03",84.51299,
"IDN","M3","TOT","IDX2015","M","2014-04",85.53347,
"IDN","M3","TOT","IDX2015","M","2014-05",87.01186,
"IDN","M3","TOT","IDX2015","M","2014-06",87.99495,
"IDN","M3","TOT","IDX2015","M","2014-07",88.94174,
"IDN","M3","TOT","IDX2015","M","2014-08",89.6106,
"IDN","M3","TOT","IDX2015","M","2014-09",90.8656,
"IDN","M3","TOT","IDX2015","M","2014-10",92.44128,
"IDN","M3","TOT","IDX2015","M","2014-11",93.3813,
"IDN","M3","TOT","IDX2015","M","2014-12",93.97318,
"IDN","M3","TOT","IDX2015","M","2015-01",95.19379,
"IDN","M3","TOT","IDX2015","M","2015-02",97.14249,
"IDN","M3","TOT","IDX2015","M","2015-03",98.16839,
"IDN","M3","TOT","IDX2015","M","2015-04",98.78548,
"IDN","M3","TOT","IDX2015","M","2015-05",99.23581,
"IDN","M3","TOT","IDX2015","M","2015-06",99.48523,
"IDN","M3","TOT","IDX2015","M","2015-07",100.1818,
"IDN","M3","TOT","IDX2015","M","2015-08",101.1357,
"IDN","M3","TOT","IDX2015","M","2015-09",102.5197,
"IDN","M3","TOT","IDX2015","M","2015-10",102.9776,
"IDN","M3","TOT","IDX2015","M","2015-11",102.5325,
"IDN","M3","TOT","IDX2015","M","2015-12",102.6416,
"IDN","M3","TOT","IDX2015","M","2016-01",103.3395,
"IDN","M3","TOT","IDX2015","M","2016-02",104.4958,
"IDN","M3","TOT","IDX2015","M","2016-03",105.3269,
"IDN","M3","TOT","IDX2015","M","2016-04",105.9369,
"IDN","M3","TOT","IDX2015","M","2016-05",106.5111,
"IDN","M3","TOT","IDX2015","M","2016-06",107.4927,
"IDN","M3","TOT","IDX2015","M","2016-07",108.5878,
"IDN","M3","TOT","IDX2015","M","2016-08",109.1512,
"IDN","M3","TOT","IDX2015","M","2016-09",109.0556,
"IDN","M3","TOT","IDX2015","M","2016-10",109.4764,
"IDN","M3","TOT","IDX2015","M","2016-11",111.1805,
"IDN","M3","TOT","IDX2015","M","2016-12",112.6748,
"IDN","M3","TOT","IDX2015","M","2017-01",113.6743,
"IDN","M3","TOT","IDX2015","M","2017-02",114.5266,
"IDN","M3","TOT","IDX2015","M","2017-03",115.4727,
"IDN","M3","TOT","IDX2015","M","2017-04",116.4062,
"IDN","M3","TOT","IDX2015","M","2017-05",117.6562,
"IDN","M3","TOT","IDX2015","M","2017-06",118.9115,
"IDN","M3","TOT","IDX2015","M","2017-07",119.3028,
"IDN","M3","TOT","IDX2015","M","2017-08",119.7398,
"IDN","M3","TOT","IDX2015","M","2017-09",120.4274,
"IDN","M3","TOT","IDX2015","M","2017-10",121.2595,
"IDN","M3","TOT","IDX2015","M","2017-11",122.2036,
"IDN","M3","TOT","IDX2015","M","2017-12",122.6267,
"IDN","M3","TOT","IDX2015","M","2018-01",123.2196,
"IDN","M3","TOT","IDX2015","M","2018-02",124.0943,
"IDN","M3","TOT","IDX2015","M","2018-03",124.5713,
"IDN","M3","TOT","IDX2015","M","2018-04",125.1125,
"IDN","M3","TOT","IDX2015","M","2018-05",125.5814,
"IDN","M3","TOT","IDX2015","M","2018-06",125.9678,
"IDN","M3","TOT","IDX2015","M","2018-07",126.6165,
"IDN","M3","TOT","IDX2015","M","2018-08",127.0985,
"IDN","M3","TOT","IDX2015","M","2018-09",128.0515,
"IDN","M3","TOT","IDX2015","M","2018-10",129.7608,
"IDN","M3","TOT","IDX2015","M","2018-11",130.635,
"IDN","M3","TOT","IDX2015","M","2018-12",130.5066,
"ISR","M3","TOT","IDX2015","M","1983-01",0.02095608,
"ISR","M3","TOT","IDX2015","M","1983-02",0.02273069,
"ISR","M3","TOT","IDX2015","M","1983-03",0.02456581,
"ISR","M3","TOT","IDX2015","M","1983-04",0.02604907,
"ISR","M3","TOT","IDX2015","M","1983-05",0.02811913,
"ISR","M3","TOT","IDX2015","M","1983-06",0.03042448,
"ISR","M3","TOT","IDX2015","M","1983-07",0.03285139,
"ISR","M3","TOT","IDX2015","M","1983-08",0.03660534,
"ISR","M3","TOT","IDX2015","M","1983-09",0.04088328,
"ISR","M3","TOT","IDX2015","M","1983-10",0.04735027,
"ISR","M3","TOT","IDX2015","M","1983-11",0.05619323,
"ISR","M3","TOT","IDX2015","M","1983-12",0.06447861,
"ISR","M3","TOT","IDX2015","M","1984-01",0.07366705,
"ISR","M3","TOT","IDX2015","M","1984-02",0.08497412,
"ISR","M3","TOT","IDX2015","M","1984-03",0.09761109,
"ISR","M3","TOT","IDX2015","M","1984-04",0.1130161,
"ISR","M3","TOT","IDX2015","M","1984-05",0.1299312,
"ISR","M3","TOT","IDX2015","M","1984-06",0.147786,
"ISR","M3","TOT","IDX2015","M","1984-07",0.1693403,
"ISR","M3","TOT","IDX2015","M","1984-08",0.1977073,
"ISR","M3","TOT","IDX2015","M","1984-09",0.235364,
"ISR","M3","TOT","IDX2015","M","1984-10",0.2814243,
"ISR","M3","TOT","IDX2015","M","1984-11",0.3354007,
"ISR","M3","TOT","IDX2015","M","1984-12",0.3871016,
"ISR","M3","TOT","IDX2015","M","1985-01",0.4359989,
"ISR","M3","TOT","IDX2015","M","1985-02",0.4852635,
"ISR","M3","TOT","IDX2015","M","1985-03",0.5413478,
"ISR","M3","TOT","IDX2015","M","1985-04",0.6177086,
"ISR","M3","TOT","IDX2015","M","1985-05",0.6879134,
"ISR","M3","TOT","IDX2015","M","1985-06",0.7560919,
"ISR","M3","TOT","IDX2015","M","1985-07",0.9078317,
"ISR","M3","TOT","IDX2015","M","1985-08",1.024935,
"ISR","M3","TOT","IDX2015","M","1985-09",1.047114,
"ISR","M3","TOT","IDX2015","M","1985-10",1.076953,
"ISR","M3","TOT","IDX2015","M","1985-11",1.115022,
"ISR","M3","TOT","IDX2015","M","1985-12",1.142649,
"ISR","M3","TOT","IDX2015","M","1986-01",1.149856,
"ISR","M3","TOT","IDX2015","M","1986-02",1.172293,
"ISR","M3","TOT","IDX2015","M","1986-03",1.195875,
"ISR","M3","TOT","IDX2015","M","1986-04",1.199031,
"ISR","M3","TOT","IDX2015","M","1986-05",1.187796,
"ISR","M3","TOT","IDX2015","M","1986-06",1.175233,
"ISR","M3","TOT","IDX2015","M","1986-07",1.184648,
"ISR","M3","TOT","IDX2015","M","1986-08",1.219641,
"ISR","M3","TOT","IDX2015","M","1986-09",1.256717,
"ISR","M3","TOT","IDX2015","M","1986-10",1.292018,
"ISR","M3","TOT","IDX2015","M","1986-11",1.321317,
"ISR","M3","TOT","IDX2015","M","1986-12",1.351352,
"ISR","M3","TOT","IDX2015","M","1987-01",1.402252,
"ISR","M3","TOT","IDX2015","M","1987-02",1.451126,
"ISR","M3","TOT","IDX2015","M","1987-03",1.499268,
"ISR","M3","TOT","IDX2015","M","1987-04",1.557022,
"ISR","M3","TOT","IDX2015","M","1987-05",1.606633,
"ISR","M3","TOT","IDX2015","M","1987-06",1.648788,
"ISR","M3","TOT","IDX2015","M","1987-07",1.68379,
"ISR","M3","TOT","IDX2015","M","1987-08",1.701821,
"ISR","M3","TOT","IDX2015","M","1987-09",1.710479,
"ISR","M3","TOT","IDX2015","M","1987-10",1.713306,
"ISR","M3","TOT","IDX2015","M","1987-11",1.736809,
"ISR","M3","TOT","IDX2015","M","1987-12",1.769475,
"ISR","M3","TOT","IDX2015","M","1988-01",1.785402,
"ISR","M3","TOT","IDX2015","M","1988-02",1.811547,
"ISR","M3","TOT","IDX2015","M","1988-03",1.852922,
"ISR","M3","TOT","IDX2015","M","1988-04",1.892297,
"ISR","M3","TOT","IDX2015","M","1988-05",1.918434,
"ISR","M3","TOT","IDX2015","M","1988-06",1.947145,
"ISR","M3","TOT","IDX2015","M","1988-07",1.990674,
"ISR","M3","TOT","IDX2015","M","1988-08",2.034285,
"ISR","M3","TOT","IDX2015","M","1988-09",2.06607,
"ISR","M3","TOT","IDX2015","M","1988-10",2.052294,
"ISR","M3","TOT","IDX2015","M","1988-11",2.003,
"ISR","M3","TOT","IDX2015","M","1988-12",1.969071,
"ISR","M3","TOT","IDX2015","M","1989-01",2.019765,
"ISR","M3","TOT","IDX2015","M","1989-02",2.121217,
"ISR","M3","TOT","IDX2015","M","1989-03",2.19081,
"ISR","M3","TOT","IDX2015","M","1989-04",2.250209,
"ISR","M3","TOT","IDX2015","M","1989-05",2.305672,
"ISR","M3","TOT","IDX2015","M","1989-06",2.348805,
"ISR","M3","TOT","IDX2015","M","1989-07",2.383165,
"ISR","M3","TOT","IDX2015","M","1989-08",2.404584,
"ISR","M3","TOT","IDX2015","M","1989-09",2.451993,
"ISR","M3","TOT","IDX2015","M","1989-10",2.500674,
"ISR","M3","TOT","IDX2015","M","1989-11",2.528935,
"ISR","M3","TOT","IDX2015","M","1989-12",2.555785,
"ISR","M3","TOT","IDX2015","M","1990-01",2.586445,
"ISR","M3","TOT","IDX2015","M","1990-02",2.632535,
"ISR","M3","TOT","IDX2015","M","1990-03",2.69605,
"ISR","M3","TOT","IDX2015","M","1990-04",2.77916,
"ISR","M3","TOT","IDX2015","M","1990-05",2.851338,
"ISR","M3","TOT","IDX2015","M","1990-06",2.915798,
"ISR","M3","TOT","IDX2015","M","1990-07",2.975219,
"ISR","M3","TOT","IDX2015","M","1990-08",3.048327,
"ISR","M3","TOT","IDX2015","M","1990-09",3.108559,
"ISR","M3","TOT","IDX2015","M","1990-10",3.142829,
"ISR","M3","TOT","IDX2015","M","1990-11",3.19415,
"ISR","M3","TOT","IDX2015","M","1990-12",3.279571,
"ISR","M3","TOT","IDX2015","M","1991-01",3.438768,
"ISR","M3","TOT","IDX2015","M","1991-02",3.565698,
"ISR","M3","TOT","IDX2015","M","1991-03",3.632791,
"ISR","M3","TOT","IDX2015","M","1991-04",3.695117,
"ISR","M3","TOT","IDX2015","M","1991-05",3.759834,
"ISR","M3","TOT","IDX2015","M","1991-06",3.791978,
"ISR","M3","TOT","IDX2015","M","1991-07",3.782942,
"ISR","M3","TOT","IDX2015","M","1991-08",3.848629,
"ISR","M3","TOT","IDX2015","M","1991-09",3.876165,
"ISR","M3","TOT","IDX2015","M","1991-10",3.871698,
"ISR","M3","TOT","IDX2015","M","1991-11",4.015441,
"ISR","M3","TOT","IDX2015","M","1991-12",4.476407,
"ISR","M3","TOT","IDX2015","M","1992-01",4.968938,
"ISR","M3","TOT","IDX2015","M","1992-02",5.258422,
"ISR","M3","TOT","IDX2015","M","1992-03",5.407329,
"ISR","M3","TOT","IDX2015","M","1992-04",5.514115,
"ISR","M3","TOT","IDX2015","M","1992-05",5.588525,
"ISR","M3","TOT","IDX2015","M","1992-06",5.66531,
"ISR","M3","TOT","IDX2015","M","1992-07",5.75578,
"ISR","M3","TOT","IDX2015","M","1992-08",5.766197,
"ISR","M3","TOT","IDX2015","M","1992-09",5.970711,
"ISR","M3","TOT","IDX2015","M","1992-10",6.11421,
"ISR","M3","TOT","IDX2015","M","1992-11",6.123872,
"ISR","M3","TOT","IDX2015","M","1992-12",6.24312,
"ISR","M3","TOT","IDX2015","M","1993-01",6.425607,
"ISR","M3","TOT","IDX2015","M","1993-02",6.571342,
"ISR","M3","TOT","IDX2015","M","1993-03",6.680755,
"ISR","M3","TOT","IDX2015","M","1993-04",6.778229,
"ISR","M3","TOT","IDX2015","M","1993-05",6.837478,
"ISR","M3","TOT","IDX2015","M","1993-06",6.920155,
"ISR","M3","TOT","IDX2015","M","1993-07",7.061029,
"ISR","M3","TOT","IDX2015","M","1993-08",7.231528,
"ISR","M3","TOT","IDX2015","M","1993-09",7.377152,
"ISR","M3","TOT","IDX2015","M","1993-10",7.55565,
"ISR","M3","TOT","IDX2015","M","1993-11",7.876532,
"ISR","M3","TOT","IDX2015","M","1993-12",8.125791,
"ISR","M3","TOT","IDX2015","M","1994-01",8.245474,
"ISR","M3","TOT","IDX2015","M","1994-02",8.451521,
"ISR","M3","TOT","IDX2015","M","1994-03",8.855411,
"ISR","M3","TOT","IDX2015","M","1994-04",9.030231,
"ISR","M3","TOT","IDX2015","M","1994-05",9.060031,
"ISR","M3","TOT","IDX2015","M","1994-06",9.305008,
"ISR","M3","TOT","IDX2015","M","1994-07",9.498901,
"ISR","M3","TOT","IDX2015","M","1994-08",9.713651,
"ISR","M3","TOT","IDX2015","M","1994-09",9.904267,
"ISR","M3","TOT","IDX2015","M","1994-10",10.01418,
"ISR","M3","TOT","IDX2015","M","1994-11",10.15317,
"ISR","M3","TOT","IDX2015","M","1994-12",10.22391,
"ISR","M3","TOT","IDX2015","M","1995-01",10.24561,
"ISR","M3","TOT","IDX2015","M","1995-02",10.3713,
"ISR","M3","TOT","IDX2015","M","1995-03",10.54271,
"ISR","M3","TOT","IDX2015","M","1995-04",10.74884,
"ISR","M3","TOT","IDX2015","M","1995-05",11.01238,
"ISR","M3","TOT","IDX2015","M","1995-06",11.23703,
"ISR","M3","TOT","IDX2015","M","1995-07",11.4198,
"ISR","M3","TOT","IDX2015","M","1995-08",11.63015,
"ISR","M3","TOT","IDX2015","M","1995-09",11.84185,
"ISR","M3","TOT","IDX2015","M","1995-10",12.05978,
"ISR","M3","TOT","IDX2015","M","1995-11",12.29234,
"ISR","M3","TOT","IDX2015","M","1995-12",12.437,
"ISR","M3","TOT","IDX2015","M","1996-01",12.65087,
"ISR","M3","TOT","IDX2015","M","1996-02",12.98162,
"ISR","M3","TOT","IDX2015","M","1996-03",13.23003,
"ISR","M3","TOT","IDX2015","M","1996-04",13.49085,
"ISR","M3","TOT","IDX2015","M","1996-05",13.84032,
"ISR","M3","TOT","IDX2015","M","1996-06",14.1211,
"ISR","M3","TOT","IDX2015","M","1996-07",14.39748,
"ISR","M3","TOT","IDX2015","M","1996-08",14.79151,
"ISR","M3","TOT","IDX2015","M","1996-09",15.04902,
"ISR","M3","TOT","IDX2015","M","1996-10",15.27824,
"ISR","M3","TOT","IDX2015","M","1996-11",15.54811,
"ISR","M3","TOT","IDX2015","M","1996-12",15.76304,
"ISR","M3","TOT","IDX2015","M","1997-01",16.07512,
"ISR","M3","TOT","IDX2015","M","1997-02",16.39019,
"ISR","M3","TOT","IDX2015","M","1997-03",16.6096,
"ISR","M3","TOT","IDX2015","M","1997-04",16.8423,
"ISR","M3","TOT","IDX2015","M","1997-05",17.1035,
"ISR","M3","TOT","IDX2015","M","1997-06",17.42463,
"ISR","M3","TOT","IDX2015","M","1997-07",17.69964,
"ISR","M3","TOT","IDX2015","M","1997-08",17.8725,
"ISR","M3","TOT","IDX2015","M","1997-09",18.12932,
"ISR","M3","TOT","IDX2015","M","1997-10",18.38862,
"ISR","M3","TOT","IDX2015","M","1997-11",18.62093,
"ISR","M3","TOT","IDX2015","M","1997-12",18.92916,
"ISR","M3","TOT","IDX2015","M","1998-01",19.19922,
"ISR","M3","TOT","IDX2015","M","1998-02",19.40881,
"ISR","M3","TOT","IDX2015","M","1998-03",19.38068,
"ISR","M3","TOT","IDX2015","M","1998-04",19.55529,
"ISR","M3","TOT","IDX2015","M","1998-05",19.92858,
"ISR","M3","TOT","IDX2015","M","1998-06",20.18594,
"ISR","M3","TOT","IDX2015","M","1998-07",20.54723,
"ISR","M3","TOT","IDX2015","M","1998-08",20.85321,
"ISR","M3","TOT","IDX2015","M","1998-09",21.15452,
"ISR","M3","TOT","IDX2015","M","1998-10",21.62716,
"ISR","M3","TOT","IDX2015","M","1998-11",21.95763,
"ISR","M3","TOT","IDX2015","M","1998-12",22.1791,
"ISR","M3","TOT","IDX2015","M","1999-01",22.51513,
"ISR","M3","TOT","IDX2015","M","1999-02",22.74467,
"ISR","M3","TOT","IDX2015","M","1999-03",23.0771,
"ISR","M3","TOT","IDX2015","M","1999-04",23.52658,
"ISR","M3","TOT","IDX2015","M","1999-05",23.82027,
"ISR","M3","TOT","IDX2015","M","1999-06",24.03553,
"ISR","M3","TOT","IDX2015","M","1999-07",24.41771,
"ISR","M3","TOT","IDX2015","M","1999-08",24.87274,
"ISR","M3","TOT","IDX2015","M","1999-09",25.20675,
"ISR","M3","TOT","IDX2015","M","1999-10",25.52641,
"ISR","M3","TOT","IDX2015","M","1999-11",25.85176,
"ISR","M3","TOT","IDX2015","M","1999-12",26.15765,
"ISR","M3","TOT","IDX2015","M","2000-01",26.58986,
"ISR","M3","TOT","IDX2015","M","2000-02",27.01904,
"ISR","M3","TOT","IDX2015","M","2000-03",27.45396,
"ISR","M3","TOT","IDX2015","M","2000-04",27.83605,
"ISR","M3","TOT","IDX2015","M","2000-05",28.13898,
"ISR","M3","TOT","IDX2015","M","2000-06",28.47415,
"ISR","M3","TOT","IDX2015","M","2000-07",28.80407,
"ISR","M3","TOT","IDX2015","M","2000-08",29.12092,
"ISR","M3","TOT","IDX2015","M","2000-09",29.37175,
"ISR","M3","TOT","IDX2015","M","2000-10",29.66817,
"ISR","M3","TOT","IDX2015","M","2000-11",30.17212,
"ISR","M3","TOT","IDX2015","M","2000-12",30.67958,
"ISR","M3","TOT","IDX2015","M","2001-01",31.09933,
"ISR","M3","TOT","IDX2015","M","2001-02",31.82851,
"ISR","M3","TOT","IDX2015","M","2001-03",32.38648,
"ISR","M3","TOT","IDX2015","M","2001-04",32.5288,
"ISR","M3","TOT","IDX2015","M","2001-05",32.82421,
"ISR","M3","TOT","IDX2015","M","2001-06",33.18655,
"ISR","M3","TOT","IDX2015","M","2001-07",33.43472,
"ISR","M3","TOT","IDX2015","M","2001-08",33.70223,
"ISR","M3","TOT","IDX2015","M","2001-09",34.19097,
"ISR","M3","TOT","IDX2015","M","2001-10",34.58154,
"ISR","M3","TOT","IDX2015","M","2001-11",34.74649,
"ISR","M3","TOT","IDX2015","M","2001-12",34.86427,
"ISR","M3","TOT","IDX2015","M","2002-01",34.7115,
"ISR","M3","TOT","IDX2015","M","2002-02",34.46806,
"ISR","M3","TOT","IDX2015","M","2002-03",34.57331,
"ISR","M3","TOT","IDX2015","M","2002-04",34.92964,
"ISR","M3","TOT","IDX2015","M","2002-05",35.2658,
"ISR","M3","TOT","IDX2015","M","2002-06",35.43033,
"ISR","M3","TOT","IDX2015","M","2002-07",35.25117,
"ISR","M3","TOT","IDX2015","M","2002-08",35.27026,
"ISR","M3","TOT","IDX2015","M","2002-09",35.65034,
"ISR","M3","TOT","IDX2015","M","2002-10",35.91261,
"ISR","M3","TOT","IDX2015","M","2002-11",36.03877,
"ISR","M3","TOT","IDX2015","M","2002-12",36.36579,
"ISR","M3","TOT","IDX2015","M","2003-01",36.81545,
"ISR","M3","TOT","IDX2015","M","2003-02",37.19398,
"ISR","M3","TOT","IDX2015","M","2003-03",37.29299,
"ISR","M3","TOT","IDX2015","M","2003-04",37.17612,
"ISR","M3","TOT","IDX2015","M","2003-05",37.24829,
"ISR","M3","TOT","IDX2015","M","2003-06",37.32192,
"ISR","M3","TOT","IDX2015","M","2003-07",37.50576,
"ISR","M3","TOT","IDX2015","M","2003-08",37.83915,
"ISR","M3","TOT","IDX2015","M","2003-09",38.18227,
"ISR","M3","TOT","IDX2015","M","2003-10",38.4432,
"ISR","M3","TOT","IDX2015","M","2003-11",38.57357,
"ISR","M3","TOT","IDX2015","M","2003-12",38.63581,
"ISR","M3","TOT","IDX2015","M","2004-01",38.83762,
"ISR","M3","TOT","IDX2015","M","2004-02",38.99329,
"ISR","M3","TOT","IDX2015","M","2004-03",39.10808,
"ISR","M3","TOT","IDX2015","M","2004-04",39.48544,
"ISR","M3","TOT","IDX2015","M","2004-05",39.84646,
"ISR","M3","TOT","IDX2015","M","2004-06",40.15561,
"ISR","M3","TOT","IDX2015","M","2004-07",40.50342,
"ISR","M3","TOT","IDX2015","M","2004-08",40.86161,
"ISR","M3","TOT","IDX2015","M","2004-09",41.09893,
"ISR","M3","TOT","IDX2015","M","2004-10",41.42233,
"ISR","M3","TOT","IDX2015","M","2004-11",41.90923,
"ISR","M3","TOT","IDX2015","M","2004-12",42.31014,
"ISR","M3","TOT","IDX2015","M","2005-01",42.71342,
"ISR","M3","TOT","IDX2015","M","2005-02",43.14345,
"ISR","M3","TOT","IDX2015","M","2005-03",43.37223,
"ISR","M3","TOT","IDX2015","M","2005-04",43.70497,
"ISR","M3","TOT","IDX2015","M","2005-05",44.37603,
"ISR","M3","TOT","IDX2015","M","2005-06",44.9765,
"ISR","M3","TOT","IDX2015","M","2005-07",45.32574,
"ISR","M3","TOT","IDX2015","M","2005-08",45.51945,
"ISR","M3","TOT","IDX2015","M","2005-09",45.51092,
"ISR","M3","TOT","IDX2015","M","2005-10",45.56438,
"ISR","M3","TOT","IDX2015","M","2005-11",45.89775,
"ISR","M3","TOT","IDX2015","M","2005-12",46.03939,
"ISR","M3","TOT","IDX2015","M","2006-01",45.79015,
"ISR","M3","TOT","IDX2015","M","2006-02",45.84897,
"ISR","M3","TOT","IDX2015","M","2006-03",46.64519,
"ISR","M3","TOT","IDX2015","M","2006-04",47.24568,
"ISR","M3","TOT","IDX2015","M","2006-05",47.54332,
"ISR","M3","TOT","IDX2015","M","2006-06",47.82365,
"ISR","M3","TOT","IDX2015","M","2006-07",48.20628,
"ISR","M3","TOT","IDX2015","M","2006-08",48.86042,
"ISR","M3","TOT","IDX2015","M","2006-09",49.44265,
"ISR","M3","TOT","IDX2015","M","2006-10",49.90921,
"ISR","M3","TOT","IDX2015","M","2006-11",50.32991,
"ISR","M3","TOT","IDX2015","M","2006-12",50.978,
"ISR","M3","TOT","IDX2015","M","2007-01",51.67377,
"ISR","M3","TOT","IDX2015","M","2007-02",52.17163,
"ISR","M3","TOT","IDX2015","M","2007-03",52.52686,
"ISR","M3","TOT","IDX2015","M","2007-04",52.8208,
"ISR","M3","TOT","IDX2015","M","2007-05",53.13398,
"ISR","M3","TOT","IDX2015","M","2007-06",53.67034,
"ISR","M3","TOT","IDX2015","M","2007-07",54.6916,
"ISR","M3","TOT","IDX2015","M","2007-08",55.01728,
"ISR","M3","TOT","IDX2015","M","2007-09",54.9888,
"ISR","M3","TOT","IDX2015","M","2007-10",55.22198,
"ISR","M3","TOT","IDX2015","M","2007-11",54.94627,
"ISR","M3","TOT","IDX2015","M","2007-12",54.96368,
"ISR","M3","TOT","IDX2015","M","2008-01",55.28493,
"ISR","M3","TOT","IDX2015","M","2008-02",55.63261,
"ISR","M3","TOT","IDX2015","M","2008-03",55.99908,
"ISR","M3","TOT","IDX2015","M","2008-04",56.28611,
"ISR","M3","TOT","IDX2015","M","2008-05",56.52103,
"ISR","M3","TOT","IDX2015","M","2008-06",56.93748,
"ISR","M3","TOT","IDX2015","M","2008-07",57.65702,
"ISR","M3","TOT","IDX2015","M","2008-08",58.27385,
"ISR","M3","TOT","IDX2015","M","2008-09",58.77018,
"ISR","M3","TOT","IDX2015","M","2008-10",59.6703,
"ISR","M3","TOT","IDX2015","M","2008-11",60.83836,
"ISR","M3","TOT","IDX2015","M","2008-12",61.75917,
"ISR","M3","TOT","IDX2015","M","2009-01",62.89378,
"ISR","M3","TOT","IDX2015","M","2009-02",64.42833,
"ISR","M3","TOT","IDX2015","M","2009-03",65.32479,
"ISR","M3","TOT","IDX2015","M","2009-04",65.47437,
"ISR","M3","TOT","IDX2015","M","2009-05",65.57738,
"ISR","M3","TOT","IDX2015","M","2009-06",65.65731,
"ISR","M3","TOT","IDX2015","M","2009-07",65.46762,
"ISR","M3","TOT","IDX2015","M","2009-08",65.28246,
"ISR","M3","TOT","IDX2015","M","2009-09",65.53536,
"ISR","M3","TOT","IDX2015","M","2009-10",65.71047,
"ISR","M3","TOT","IDX2015","M","2009-11",65.99026,
"ISR","M3","TOT","IDX2015","M","2009-12",66.01707,
"ISR","M3","TOT","IDX2015","M","2010-01",66.05502,
"ISR","M3","TOT","IDX2015","M","2010-02",66.05891,
"ISR","M3","TOT","IDX2015","M","2010-03",65.93084,
"ISR","M3","TOT","IDX2015","M","2010-04",66.29646,
"ISR","M3","TOT","IDX2015","M","2010-05",66.51918,
"ISR","M3","TOT","IDX2015","M","2010-06",67.06012,
"ISR","M3","TOT","IDX2015","M","2010-07",67.28687,
"ISR","M3","TOT","IDX2015","M","2010-08",66.9608,
"ISR","M3","TOT","IDX2015","M","2010-09",66.98038,
"ISR","M3","TOT","IDX2015","M","2010-10",67.16526,
"ISR","M3","TOT","IDX2015","M","2010-11",67.47711,
"ISR","M3","TOT","IDX2015","M","2010-12",67.67615,
"ISR","M3","TOT","IDX2015","M","2011-01",67.58907,
"ISR","M3","TOT","IDX2015","M","2011-02",67.92297,
"ISR","M3","TOT","IDX2015","M","2011-03",68.38214,
"ISR","M3","TOT","IDX2015","M","2011-04",68.61252,
"ISR","M3","TOT","IDX2015","M","2011-05",69.33112,
"ISR","M3","TOT","IDX2015","M","2011-06",70.003,
"ISR","M3","TOT","IDX2015","M","2011-07",70.71104,
"ISR","M3","TOT","IDX2015","M","2011-08",71.89054,
"ISR","M3","TOT","IDX2015","M","2011-09",73.19602,
"ISR","M3","TOT","IDX2015","M","2011-10",73.86263,
"ISR","M3","TOT","IDX2015","M","2011-11",74.11922,
"ISR","M3","TOT","IDX2015","M","2011-12",75.03801,
"ISR","M3","TOT","IDX2015","M","2012-01",75.9715,
"ISR","M3","TOT","IDX2015","M","2012-02",76.51077,
"ISR","M3","TOT","IDX2015","M","2012-03",77.00998,
"ISR","M3","TOT","IDX2015","M","2012-04",77.37156,
"ISR","M3","TOT","IDX2015","M","2012-05",77.79854,
"ISR","M3","TOT","IDX2015","M","2012-06",78.60703,
"ISR","M3","TOT","IDX2015","M","2012-07",79.48217,
"ISR","M3","TOT","IDX2015","M","2012-08",80.19061,
"ISR","M3","TOT","IDX2015","M","2012-09",80.47204,
"ISR","M3","TOT","IDX2015","M","2012-10",80.46423,
"ISR","M3","TOT","IDX2015","M","2012-11",80.52429,
"ISR","M3","TOT","IDX2015","M","2012-12",80.48605,
"ISR","M3","TOT","IDX2015","M","2013-01",80.53355,
"ISR","M3","TOT","IDX2015","M","2013-02",80.66783,
"ISR","M3","TOT","IDX2015","M","2013-03",81.36941,
"ISR","M3","TOT","IDX2015","M","2013-04",82.59736,
"ISR","M3","TOT","IDX2015","M","2013-05",83.55667,
"ISR","M3","TOT","IDX2015","M","2013-06",84.08158,
"ISR","M3","TOT","IDX2015","M","2013-07",84.39367,
"ISR","M3","TOT","IDX2015","M","2013-08",84.90182,
"ISR","M3","TOT","IDX2015","M","2013-09",85.59131,
"ISR","M3","TOT","IDX2015","M","2013-10",86.15794,
"ISR","M3","TOT","IDX2015","M","2013-11",86.62215,
"ISR","M3","TOT","IDX2015","M","2013-12",87.20028,
"ISR","M3","TOT","IDX2015","M","2014-01",87.86297,
"ISR","M3","TOT","IDX2015","M","2014-02",88.45656,
"ISR","M3","TOT","IDX2015","M","2014-03",89.30858,
"ISR","M3","TOT","IDX2015","M","2014-04",90.15487,
"ISR","M3","TOT","IDX2015","M","2014-05",90.88924,
"ISR","M3","TOT","IDX2015","M","2014-06",91.74831,
"ISR","M3","TOT","IDX2015","M","2014-07",91.96984,
"ISR","M3","TOT","IDX2015","M","2014-08",92.75845,
"ISR","M3","TOT","IDX2015","M","2014-09",94.10461,
"ISR","M3","TOT","IDX2015","M","2014-10",94.66686,
"ISR","M3","TOT","IDX2015","M","2014-11",96.03574,
"ISR","M3","TOT","IDX2015","M","2014-12",97.66012,
"ISR","M3","TOT","IDX2015","M","2015-01",98.4706,
"ISR","M3","TOT","IDX2015","M","2015-02",99.06813,
"ISR","M3","TOT","IDX2015","M","2015-03",99.31998,
"ISR","M3","TOT","IDX2015","M","2015-04",99.49033,
"ISR","M3","TOT","IDX2015","M","2015-05",99.46745,
"ISR","M3","TOT","IDX2015","M","2015-06",99.27791,
